"Клиент ИмяФамилия (e-16292784), период 01.03.2023 - 27.06.2023"
"Всего";;"Ср.расход за день (руб.)";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
"с 01.03.2023 по 27.06.2023";;11361,40;917727;12829;1170224,30;1,93;-;78;-;-;381;3

"Дата";"Кампания";"№ Кампании";"Группа";"№ Группы";"Тип устройства";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь 2023";5169209071;"мобильные";3;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей";5169209098;"десктоп";3;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей";5169209098;"мобильные";4;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей 13 лет";5169209101;"мобильные";2;1;81,34;2,00;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей 2023";5169209103;"десктоп";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей 2023";5169209103;"мобильные";2;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для подростков";5169209120;"десктоп";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для ребенка 2023 год";5169209122;"мобильные";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для школьников 2023";5169209126;"мобильные";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь недорого";5169209145;"мобильные";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь цао";5169209156;"мобильные";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь цена";5169209157;"мобильные";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний спортивный лагерь";5169209163;"мобильные";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивно творческий лагерь";5169209198;"десктоп";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь";5169209201;"десктоп";3;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь";5169209201;"мобильные";7;1;25,68;2,00;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь для детей";5169209206;"десктоп";1;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь для детей";5169209206;"мобильные";2;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь для детей на лето";5169209208;"мобильные";2;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь для детей на лето 2023";5169209209;"мобильные";2;0;0,00;-;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"тематические лагеря для детей";5169209227;"десктоп";2;1;122,13;4,00;-;-;-;-;-;-
12.04.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"тематический детский лагерь";5169209229;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"десктоп";9;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"мобильные";6;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания";5153889036;"десктоп";6;1;86,46;1,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания";5153889036;"мобильные";11;2;195,37;1,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний дневной лагерь";5153889037;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний дневной лагерь";5153889037;"мобильные";7;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"десктоп";13;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"мобильные";13;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"планшеты";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания 2023";5153889039;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания";5153889040;"десктоп";1;1;60,05;1,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания";5153889040;"мобильные";5;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский дневной лагерь";5153889041;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский дневной лагерь";5153889041;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания детей";5153889042;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания детей";5153889042;"мобильные";1;1;99,50;2,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания москва";5153889045;"десктоп";4;1;25,81;5,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания москва";5153889045;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания";5153889046;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"десктоп";5;1;27,38;1,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в москве дневной";5153889050;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в москве дневной";5153889050;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний школьный лагерь дневного пребывания";5153889051;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний школьный лагерь дневного пребывания";5153889051;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городской лагерь дневного";5153889052;"десктоп";6;2;243,07;1,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городской лагерь дневного";5153889052;"мобильные";9;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для детей";5153889055;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для детей";5153889055;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в городе";5153889057;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь свао";5153889058;"десктоп";6;1;14,96;2,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь свао";5153889058;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания на летние каникулы";5153889059;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания на летние каникулы";5153889059;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь вао";5153889061;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"мобильные";1;1;34,88;3,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сао";5153889068;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сао";5153889068;"мобильные";6;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для школьников";5153889069;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь вао";5153889073;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь ювао";5153889074;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь ювао";5153889074;"мобильные";5;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сзао";5153889077;"десктоп";5;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сзао";5153889077;"мобильные";11;2;111,70;5,50;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сзао";5153889077;"планшеты";5;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний городской лагерь дневного пребывания";5153889078;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для школьников москва";5153889079;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"открытие лагерей дневного пребывания";5153889085;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"мобильные";12;2;355,21;1,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной летний лагерь для детей";5153889091;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"батутный лагерь";5153889101;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"мобильные";7;1;55,72;3,00;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"десктоп";295;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"мобильные";82;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Все-посетители_МетрикаКарт_НЕБО";5162353698;"десктоп";98;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Все-посетители_МетрикаКарт_НЕБО";5162353698;"мобильные";79;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Был на НЕБО (-Отказ, -ЛидЛагерь)";5162353699;"десктоп";278;1;75,20;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Был на НЕБО (-Отказ, -ЛидЛагерь)";5162353699;"мобильные";130;3;70,40;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Был на НЕБО (-Отказ, -ЛидЛагерь)";5162353699;"планшеты";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Фили_Живет_3км";5162353700;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Фили_Живет_3км";5162353700;"мобильные";7;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Сокол_Живет_3км";5162353701;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Сокол_Живет_3км";5162353701;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Бабушкинская_Живет_3км";5162353702;"десктоп";77;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Бабушкинская_Живет_3км";5162353702;"мобильные";16;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Крымская_Живет_3км";5162353703;"десктоп";12;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Крымская_Живет_3км";5162353703;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"десктоп";328;2;24,71;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"мобильные";183;7;125,57;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"планшеты";1;1;4,78;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Дневной английский лагерь";5166878329;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Городской английский лагерь";5166878330;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.04.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Городской английский лагерь";5166878330;"мобильные";1;0;0,00;-;-;-;-;-;-;-
